date,inflation_factor,growth_factor,monetary_policy_factor,market_volatility_factor
2024-03-01,0.3588965562244084,0.6602779766081996,5.33,13.11
2024-04-01,0.2462653814268689,0.8854862935244512,5.33,13.65
2024-05-01,0.0056753228853345,0.8652502029085518,5.33,15.39
2024-06-01,0.1548464506923474,0.8450141122926524,5.33,13.11
2024-07-01,0.1594638130469006,0.8247780216767531,5.33,12.22
2024-08-01,0.1236503523630805,0.7031435763591887,5.33,18.59
2024-09-01,0.2219728950915822,0.5815091310416243,5.13,15.55
2024-10-01,0.2657775200541223,0.4598746857240599,4.83,19.26
2024-11-01,0.1148649734123763,0.2524109889887568,4.64,21.88
2024-12-01,0.2743968484478998,0.044947292253453675,4.48,13.34
2025-01-01,0.350458877091353,-0.1625164044818494,4.33,17.93
2025-02-01,0.4018593970514406,0.20698896940408346,4.33,18.62
2025-03-01,0.0158829742457511,0.5764943432900163,4.33,22.78
2025-04-01,0.1659507229575751,0.9459997171759492,4.33,21.77
2025-05-01,0.1823226317875459,0.9459997171759492,4.33,24.6
2025-06-01,0.2872289919291004,0.9459997171759492,4.33,18.36
2025-07-01,0.1625336310486558,0.9459997171759492,4.33,16.83
2025-08-01,0.2646732152281617,0.9459997171759492,4.33,20.38
2025-09-01,0.2646732152281617,0.9459997171759492,4.22,16.12
2025-10-01,0.2646732152281617,0.9459997171759492,4.09,16.29
2025-11-01,0.2646732152281617,0.9459997171759492,4.09,17.17
2025-12-01,0.2646732152281617,0.9459997171759492,4.09,17.17
