date,inflation_factor,growth_factor,monetary_policy_factor,market_volatility_factor
2024-11-01,0.1148649734123763,-0.1779439928822346,4.64,21.88
2024-12-01,0.2743968484478998,1.0421733766397212,4.48,13.34
2025-01-01,0.350458877091353,-0.261743314132834,4.33,17.93
2025-02-01,0.4018593970514406,1.033931046612846,4.33,18.62
2025-03-01,0.0158829742457511,-0.0582595527367613,4.33,22.78
2025-04-01,0.1659507229575751,0.1983365069813558,4.33,21.77
2025-05-01,0.1823226317875459,-0.1038119019209582,4.33,24.6
2025-06-01,0.2872289919291004,0.424479189840965,4.33,18.36
2025-07-01,0.1625336310486558,-0.2144439521488683,4.33,16.83
2025-08-01,0.2646732152281617,-0.0757791039120991,4.33,20.38

